ORIG_FID,D_Angle,POINT_X,POINT_Y,SVI_ID,building,sky,tree,road,sidewalk,person,car,skyscraper,streetlight,wall,fence,railing,awning,signboard,ashcan,earth,van,plant,chair,bulletin board,grass,bicycle,ceiling,minibike,windowpane,mountain,column,bridge,water,sculpture,fountain,booth,lamp,pier,glass,sofa
2323,25.08935986,-73.98197386,40.71936614,2727,0.076668,0.045152,0.425391,0.359355,0.027789,0.0,0.009004,0.0,0.002246,0.006801,0.004152,0.024215,0.0,0.004363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324,26.46334789,-73.98140128,40.7205219,2729,0.242832,0.163789,0.131535,0.320312,0.02943,0.003969,0.103137,0.0,0.000473,4e-06,0.0,0.0,0.0,0.000137,0.0,0.0,0.0,0.000191,0.0,0.0,0.002695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2326,29.42188588,-73.98251986,40.71821536,2731,0.346168,0.095156,0.094176,0.375406,0.024598,0.0,0.045758,0.0,0.0,0.0,0.0,0.0,0.0,0.014871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2328,30.72498661,-73.98334234,40.71663329,2732,0.316543,0.136719,0.012102,0.363883,0.012133,0.0,0.073555,0.0,0.0,0.0,0.0,0.0,0.0,0.003172,0.0,0.0,0.000895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,1.579598295,-73.98219649,40.7777365,2734,0.344035,0.13823,0.031484,0.320668,0.039695,0.011949,0.083762,0.0,0.000105,0.0,0.0,0.0,0.001113,0.00084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2331,2.187713463,-73.98221968,40.77692781,2735,0.32766,0.017191,0.196977,0.124879,0.263863,0.009891,0.010934,0.0,0.00018,0.005457,0.000508,0.0,0.0,0.000117,0.0,0.0,0.0,0.0165,0.0,0.0,5.1e-05,0.0,0.0,0.00116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332,2.193546891,-73.98225031,40.77612651,2736,0.275664,0.069586,0.197676,0.361383,0.038598,0.002215,0.015109,0.0,7e-05,0.005527,0.0,0.0,0.0,0.004539,0.001227,0.0,0.0,0.022094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333,2.573053985,-73.98228276,40.77531681,2737,0.274355,0.062273,0.197574,0.287398,0.024922,0.0,0.126855,0.0,0.000336,0.0,0.0,0.0,0.0,0.007203,0.00532,0.0,5.5e-05,0.009555,0.0,0.0,0.000734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2334,2.117915416,-73.98231708,40.77451657,2738,0.316023,0.063848,0.152184,0.318352,0.000371,0.001629,0.046469,0.0,0.00027,0.015184,0.00025,0.0,0.0,0.003156,0.0,0.0,0.045398,0.031055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338,358.2382261,-73.98229259,40.77203653,2740,0.203098,0.135027,0.194781,0.285969,0.068684,0.000176,0.008758,0.0,0.001297,0.002363,0.0,0.0,0.0,0.000164,0.0,0.0,0.0,0.095918,0.0,0.0,0.001723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2339,358.4802314,-73.98226819,40.77121135,2741,0.23825,0.118586,0.184926,0.272859,0.044582,0.000402,0.027074,0.0,0.0,0.015898,0.003355,0.0,0.0,0.0,0.0,0.009277,0.000184,0.084605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2340,358.4015254,-73.98224591,40.77038394,2742,0.406004,0.059023,0.051727,0.28657,0.029258,0.00809,0.039086,0.0,0.003191,0.053648,0.000375,0.0,0.0,0.026801,0.001848,0.0,0.003074,0.014273,0.0,0.0,0.001508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2341,359.0920886,-73.98222561,40.76955419,2743,0.400012,0.05152,0.062152,0.260344,0.035031,0.003469,0.147559,0.0,0.0015,0.0,0.0,0.0,0.0,0.001316,0.000816,0.0,0.023188,0.004332,0.0,0.0,0.001793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2342,9.747768191,-73.98219966,40.76877459,2744,0.429168,0.069586,0.026316,0.308684,0.006594,0.003027,0.032621,0.0,0.001156,0.0,0.054062,0.0,0.000676,0.000398,0.0,0.0,0.012906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2346,358.6199207,-73.98205472,40.77193725,2748,0.233559,0.072695,0.204562,0.263457,0.033105,4e-06,0.023762,0.0,0.0,0.005766,0.0,0.0,0.0,0.0,0.0,0.0,0.000105,0.10434,0.0,0.0,8.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2347,358.6726385,-73.982073,40.77275465,2749,0.297223,0.146133,0.063777,0.41418,0.022918,0.000738,0.026031,0.025254,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.003297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2349,2.179523833,-73.98209128,40.774422,2751,0.378559,0.064457,0.084965,0.371688,0.040426,0.000504,0.036527,0.0,0.000559,0.007473,0.0,0.0,0.0,0.000516,0.0,0.0,0.0,0.012371,0.0,0.0,0.0,0.001957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,2.50103634,-73.98205737,40.77522555,2752,0.348355,0.055988,0.138477,0.373535,0.03973,9.8e-05,0.004621,0.0,0.00109,4e-06,0.0,0.0,0.00018,0.0,0.0,0.012938,0.0,0.023934,0.0,0.0,0.000492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351,2.495695621,-73.98202226,40.77603053,2753,0.395152,0.065043,0.133117,0.32398,0.006395,0.0,0.003195,0.0,0.0,0.017832,0.0,0.0,0.0,9.4e-05,0.0,0.0,1.2e-05,0.041098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352,1.917206128,-73.98199298,40.77683998,2754,0.359762,0.081203,0.088898,0.365008,0.023371,0.002086,0.0185,0.0,3.9e-05,0.008098,0.0,0.0,0.0,0.001652,0.0,0.0,0.012789,0.032461,0.0,0.0,0.004738,0.000211,0.0,0.000227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,359.6752126,-73.98198942,40.77764087,2755,0.418875,0.103707,0.012371,0.403992,0.013691,0.00766,0.015098,0.0,0.000625,0.0,0.0,0.0,0.0,0.009512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2354,9.002321173,-73.98208214,40.77862796,2756,0.320301,0.126664,0.084324,0.381137,0.024008,0.006914,0.040242,0.0,0.0,0.001996,0.00466,0.0,0.0,0.006277,0.000758,0.0,0.0,0.002719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,14.68394311,-73.98190544,40.77936762,2757,0.253926,0.04777,0.22998,0.331672,0.03698,0.001645,0.006852,0.0,0.0,0.021234,0.0,0.0,0.003008,0.016285,0.0,0.0,0.0,0.049762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,16.51539225,-73.9816803,40.78015396,2758,0.315797,0.074793,0.151488,0.361992,0.067766,0.000695,0.011484,0.0,0.001016,0.00425,0.001062,0.002141,0.0,0.000715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2358,34.86078518,-73.96734273,40.80345872,2759,0.360324,0.129629,0.037922,0.388621,0.020527,0.001254,0.018734,0.0,0.005664,0.00916,0.0,0.0,0.0,0.004574,0.0,0.0,0.0,0.016562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2359,36.02201651,-73.96645404,40.80468786,2760,0.16973,0.109273,0.232121,0.265926,0.020672,0.001047,0.023344,0.0,0.0,0.028242,0.0,0.0,0.0,0.0,0.0,0.0,0.037914,0.098035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,35.57991478,-73.96550764,40.80597333,2761,0.308293,0.093047,0.134207,0.359699,0.035594,0.005301,0.004609,0.0,5.5e-05,0.014781,0.0,0.0,0.0,0.009297,0.0,0.0,0.011516,0.018848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,36.61232112,-73.96504871,40.80659644,2762,0.266043,0.09382,0.177051,0.391594,0.031434,0.000684,0.00909,0.0,0.000254,0.00027,0.000117,0.0,0.0,0.004781,0.0,0.0,0.000152,0.002855,0.0,0.0,0.000508,0.000137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2363,36.1002311,-73.96268776,40.8098427,2765,0.314457,0.09777,0.176605,0.276613,0.040508,0.0,0.072594,0.0,0.000375,0.00052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003973,0.0,0.0,0.010434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2364,36.22344107,-73.96223187,40.81046571,2766,0.340141,0.135371,0.086211,0.365609,0.025434,0.001773,0.02434,0.0,0.000754,0.001293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2365,35.90363808,-73.96180474,40.81105441,2767,0.192898,0.147594,0.207566,0.251543,0.007887,0.000602,0.033148,0.0,0.0,0.031488,0.0,0.0,0.0,7.8e-05,0.0,0.0,0.0,0.125738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2366,36.18001726,-73.95981146,40.81379753,2771,0.476223,0.095746,0.0,0.324227,0.048059,0.000898,0.003199,0.0,0.0,0.004137,0.001918,0.0,0.0,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2368,35.36965915,-73.95759412,40.81684698,2774,0.344363,0.141043,0.0,0.387777,0.008863,0.001016,0.092121,0.0,0.0,0.006031,0.013094,0.0,0.0,0.000375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2369,36.66017735,-73.95714243,40.81746018,2775,0.353508,0.131676,0.0,0.430758,0.016035,0.000148,0.035945,0.0,0.0,0.0,0.015457,0.0,0.0,0.00218,0.0,0.0,0.0,0.0,0.0,0.0,0.00027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2370,35.95289537,-73.9566951,40.81807347,2776,0.286324,0.098348,0.0,0.316902,0.003125,0.0,0.17923,0.0,5.5e-05,0.002598,0.0,0.0,0.000945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093848,0.0,0.0,0.0,0.0,0.018625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2371,36.12749902,-73.95623874,40.81869959,2777,0.325531,0.220223,0.0,0.335363,0.002375,1.2e-05,0.10984,0.0,0.00066,0.0,0.000602,0.0,0.0,0.005395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2372,35.50686432,-73.95533115,40.81995797,2778,0.313531,0.18843,0.008598,0.38002,0.013844,0.00591,0.008867,0.0,0.000129,0.072777,0.000141,0.002574,0.0,0.00059,0.001918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2373,37.73520773,-73.95483319,40.8206168,2779,0.198414,0.239148,0.073891,0.286531,0.046371,0.0,0.085355,0.0,0.000234,0.0,0.0,0.0,0.001051,0.000234,0.0,0.000867,0.0,0.025395,0.0,0.0,0.011293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2374,36.09427791,-73.9543333,40.82129018,2780,0.24393,0.249438,0.023266,0.384188,0.07077,0.002898,0.004359,0.0,0.000824,0.0,0.009664,0.0,0.0,0.0,0.0,0.0,0.0,0.000277,0.0,0.0,0.002531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2375,36.33140525,-73.95388187,40.82190559,2781,0.294066,0.224848,0.003977,0.395957,0.024383,0.001668,0.029117,0.0,0.000328,0.0,0.0,0.0,0.0,0.004559,6.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2376,36.09036257,-73.95341946,40.82253857,2782,0.374961,0.162207,0.005781,0.350574,0.058094,0.011141,0.029707,0.0,0.000617,0.002066,0.000371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000359,0.000758,0.0,0.000234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377,35.94790175,-73.95296502,40.8231645,2783,0.344883,0.160688,0.009766,0.334324,0.042125,0.0,0.018172,0.0,0.001699,0.018004,0.00318,0.0,0.0,0.000801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2378,36.40819826,-73.95251101,40.82378245,2784,0.376969,0.151508,0.010547,0.33523,0.06293,0.007617,0.009832,0.0,0.001441,0.025812,0.0,0.0,0.002,4.7e-05,0.0,0.0,0.0,0.010586,0.0,0.0,0.0,0.004008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2379,35.85596432,-73.95205438,40.82441127,2785,0.376602,0.157707,0.001969,0.358199,0.06218,0.0,0.006496,0.0,0.000473,0.010773,0.0,0.0,0.0,0.001746,0.0,0.0,0.000855,0.013082,0.0,0.0,0.0,0.002891,0.0,9.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2380,35.89153083,-73.95160467,40.8250329,2786,0.326105,0.164301,0.059051,0.344832,0.070496,0.001324,0.008574,0.0,0.000289,0.010883,0.003301,0.0,0.0,0.000211,5.1e-05,0.0,0.008469,0.000477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2381,36.40764149,-73.95114665,40.82565669,2787,0.317215,0.20318,0.019879,0.323379,0.042984,0.0,0.077762,0.0,4.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1e-05,0.0,0.0,0.0,0.0,0.0,0.011906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2382,36.25102654,-73.95069043,40.82627806,2788,0.284664,0.251184,0.004922,0.386207,0.062527,0.001965,0.002426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2383,36.1325878,-73.95019964,40.82694947,2789,0.344277,0.170691,0.03516,0.34173,0.043465,0.001895,0.032211,0.0,0.000781,0.013176,0.003176,0.0,0.0,0.0,0.0,0.0,0.0,0.000188,0.0,0.0,0.010812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2384,36.11474709,-73.94970635,40.82762544,2790,0.315641,0.195859,0.02459,0.356988,0.07332,0.003777,0.025027,0.0,0.000449,0.0,0.0,0.0,0.0,0.001941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2385,35.89744287,-73.94925178,40.8282523,2791,0.28177,0.162871,0.045777,0.375293,0.026695,0.0,0.008164,0.0,0.00032,0.0,0.005805,0.0,0.0,0.004691,0.0,0.0,0.000566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2386,36.23366412,-73.94879958,40.8288711,2792,0.34859,0.147988,0.047992,0.379797,0.041656,0.006246,0.013008,0.0,0.001191,0.0,0.000598,0.0,0.0,0.002387,0.0,0.0,0.0,0.001293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2387,36.15375871,-73.9483433,40.82949516,2793,0.352598,0.154215,0.032277,0.354703,0.085043,0.006066,0.007605,0.0,0.000621,0.001293,0.0,0.0,0.0,0.0,2.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2388,36.20584753,-73.94788715,40.83011855,2794,0.315605,0.166051,0.01691,0.335367,0.103344,0.000809,0.013426,0.0,0.002871,0.00107,0.0,0.0,0.002645,0.000117,0.0,0.0,0.001945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2389,36.0821014,-73.9474311,40.83074371,2795,0.285234,0.210863,0.049398,0.324312,0.065945,0.000625,0.009008,0.0,0.001773,0.027027,0.000418,0.003062,0.0,0.000449,0.0,0.00507,0.0,0.006137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2390,36.14465968,-73.94697569,40.83136754,2796,0.037684,0.303012,0.160711,0.336887,0.045121,0.000492,0.041527,0.0,0.000754,0.009559,0.006895,0.0,0.0,0.000426,0.0,0.003062,0.0,0.007203,0.0,0.0,0.028426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2392,36.05294842,-73.94557608,40.8332866,2799,0.355488,0.198875,0.028176,0.281371,0.007852,9e-05,0.049305,0.0,0.001184,0.027762,0.000195,0.0,0.0,0.00582,0.0,0.000133,0.0,0.023793,0.0,0.0,0.000461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2394,36.53150354,-73.9450347,40.8340188,2800,0.230926,0.302156,0.005035,0.329133,0.03225,0.001492,0.097133,0.0,0.000336,0.0,0.0,0.0,0.000551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2395,35.92874237,-73.9446254,40.8345818,2801,0.269406,0.230422,0.005559,0.320738,0.025219,0.001477,0.118027,0.0,0.002715,0.014105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2396,36.4406667,-73.94417158,40.83519903,2802,0.323016,0.176121,0.016801,0.298227,0.010699,0.001672,0.091102,0.0,0.000938,0.021285,0.0,0.0,0.0,0.0,0.0,0.0,0.02368,0.035785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2397,35.91227631,-73.94371835,40.83582207,2803,0.367645,0.12902,0.024836,0.412648,0.0485,0.006203,0.004805,0.0,0.001,0.001219,0.000371,0.0,0.0,0.000141,0.000453,0.0,0.0,0.0,0.0,0.0,0.0,0.000238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2398,35.93136119,-73.9432613,40.83645285,2804,0.245117,0.193945,0.008109,0.31873,0.010586,0.001117,0.000617,0.0,0.001438,0.061918,0.0,0.0,0.0,0.001984,0.0,0.0,0.0,0.004695,0.0,0.0,0.000102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2399,36.44952713,-73.94280155,40.83707808,2805,0.35916,0.155359,0.00109,0.404559,0.031039,0.004047,0.003945,0.0,0.001578,0.014121,0.002547,0.0,0.000676,7e-05,0.001219,0.0,0.000219,0.013285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,36.13815471,-73.94234515,40.83770144,2806,0.353781,0.160543,0.002043,0.3855,0.013523,0.001453,0.050895,0.0,0.001391,0.010703,0.001824,0.0,0.009457,0.000117,0.0,0.0,0.001414,0.000633,0.0,0.0,0.005652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401,35.71735613,-73.94189478,40.83832558,2807,0.382836,0.138465,0.012152,0.373984,0.054602,0.003516,0.025906,0.0,0.000473,0.0,0.0,0.0,0.0,0.00102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2404,36.19304534,-73.94038474,40.84038825,2810,0.250383,0.249629,0.008531,0.293637,0.052574,0.001891,0.095379,0.0,0.000652,0.01557,0.005953,0.0,0.0,0.0,0.0,0.002859,0.0,0.001344,0.0,0.0,0.00491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2405,36.19413055,-73.93990402,40.84104521,2811,0.264832,0.235316,0.014238,0.409691,0.018812,0.002641,0.008344,0.0,0.000824,0.0,0.0,0.0,0.0,7.4e-05,0.0,0.0,0.0,0.005035,0.0,0.0,0.003586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2406,42.51156895,-73.93950587,40.84159648,2812,0.301688,0.185094,0.013016,0.400457,0.012234,0.0,0.005074,0.0,0.000898,0.0,0.0,0.0,0.001496,0.002684,0.0,0.0,0.026504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2407,6.08086366,-73.93927164,40.84227096,2813,0.245332,0.252344,0.004051,0.438023,0.015801,0.002434,0.014055,0.0,0.001863,0.0,0.0,0.0,0.0,0.001891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2410,35.45150094,-73.9397276,40.84096267,2814,0.219348,0.293156,0.015746,0.42375,0.007277,0.011699,0.018516,0.0,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004645,0.003078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2411,35.45094442,-73.94019245,40.8403098,2815,0.269465,0.237922,0.00075,0.371688,0.03752,0.000695,0.041871,0.0,0.0005,0.004156,0.0,0.0,0.0,4e-06,0.001578,0.0,0.000402,0.009254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2414,36.66845733,-73.94168633,40.83823691,2818,0.34509,0.146051,0.050781,0.312473,0.017656,0.001082,0.113875,0.0,0.000473,0.0,0.0,0.0,0.0,0.003922,0.0,0.0,3.9e-05,0.0,0.0,0.0,0.008262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2415,36.3092886,-73.94214688,40.83761643,2819,0.357344,0.158172,0.001977,0.353332,0.008102,0.002375,0.089195,0.0,0.003418,0.006352,0.000188,0.0,0.000984,0.0,0.0,2e-05,0.0,0.012191,0.0,0.0,0.002742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2416,35.81282794,-73.94260171,40.83699489,2820,0.358094,0.151117,0.000238,0.367191,0.00352,0.001688,0.103109,0.0,0.003113,0.004723,0.0,0.0,0.0,0.0,0.0,0.001324,0.0,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2417,36.59222953,-73.94305784,40.83636699,2821,0.350988,0.149461,0.008988,0.425309,0.014812,0.009586,0.027906,0.0,0.000203,0.003312,0.0,0.0,0.0,0.002102,0.0,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,36.17775132,-73.94351711,40.83574625,2822,0.378285,0.10259,0.032988,0.435152,0.020129,0.000348,0.012512,0.0,4.3e-05,0.002465,0.000832,0.0,0.0,0.0,0.008277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2419,35.37555804,-73.94397249,40.83511924,2823,0.336867,0.156895,0.023543,0.36743,0.035551,0.000219,0.033789,0.0,0.002578,0.03818,0.0,4e-06,0.0,0.001863,0.0,0.000285,0.002426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
