ID,Tree Canopy Percentage,Grass/Shrubs Percentage,Bare Soil Percentage,Water Percentage,Buildings Percentage,Roads Percentage,Other Impervious Percentage,Railroads Percentage
6592,17.21159265,0.384327565,0,0,0.001847729,50.14181318,10.35374766,0
6593,6.447649227,0.039726167,0,0,2.331833594,44.56721575,24.69119834,0
6594,1.835718443,0.033259116,0,0,3.273251356,38.66741808,34.25134653,0
6595,20.79618629,0.644857309,0,0,0.988534844,40.54193882,15.10518196,0
6596,0,0,0,0,9.700575567,46.36320803,22.01568722,0
6597,7.153481583,0.386175294,0,0,6.202825177,54.21605491,10.11723838,0
6598,3.636330041,0.338134348,0,0,6.877246145,51.33636977,15.87106549,0
6599,32.50713825,2.334899143,0,0,1.251726996,28.31260938,13.44570323,0
6600,3.209504716,1.237978215,0,0,0,57.62880979,16.01056901,0
6601,36.54912764,0.277318641,0,0,3.84389348,22.91735537,14.01010101,0
6602,14.60629521,0.812076755,0,0,5.581988341,41.40482812,15.68629262,0
6603,31.60539906,0.240204728,0,0,2.094400458,35.15026653,8.996590941,0
6604,34.03701001,2.315204035,0,0,0,29.32437801,12.40749808,0
6605,17.88324202,0.889681359,0,0,3.943976866,42.19196053,13.17615321,0
6606,0,0.46193217,0,0,9.128703541,40.98077438,27.48496411,0
6607,3.568887944,0.291941131,0,0,3.446013987,50.06975176,20.70749531,0
6608,22.45359891,5.609704271,0,0,8.179894864,23.09938009,18.71656766,0
6609,4.480058948,0.688956434,0,0,6.914433085,50.33158331,15.44072948,0
6610,0,0.005543186,0,0,0,66.03782301,12.0416478,0
6611,0,7.775242283,0,0,9.813287017,47.94855923,12.55069706,0
6612,21.03731488,17.77792149,0,0,0,21.79026432,17.47951331,0
6613,18.12252289,9.003057991,0,0,2.741105496,26.65995325,21.56299369,0
6614,1.414436304,0.123797822,0,0,0.610674329,32.29829732,43.64150368,0
6615,7.820511636,0.254062693,0,0,2.308736985,52.10040558,15.57450504,0
6616,15.47480888,0.197107857,0,0,7.513125173,43.04504007,11.62291609,0
6617,32.67892943,0.85365065,0,0,0,34.29569202,10.24842712,0
6618,31.87424359,0.400957123,0,0,0,35.40894855,10.39624542,0
6619,10.14033499,2.387265454,0,0,3.060762558,50.39679973,12.10169899,0
6620,1.227815708,0,0,0,6.495690173,36.41226522,33.95755767,0
6621,11.25543925,1.257379366,0,0,5.606008814,27.19394684,32.77223972,0
6622,10.53882288,5.331122778,0,0,0.918301557,33.34807037,27.71852261,0
6623,18.17997605,2.685824813,0,0,11.01501336,9.491572258,36.48337478,0
6624,16.09376439,0.86856406,0,0,19.28617482,17.29851709,24.30413558,0
6625,7.460204544,2.427915485,0,0,8.487541689,47.0736597,12.63661644,0
6626,5.724263449,1.274932789,0,0,1.691595606,56.3640395,13.02925878,0
6627,18.74797905,4.113967905,1.754418381,0,0,39.40096636,14.06860617,0
6628,27.09694109,0.09792962,0,0,29.86761024,11.78388965,9.237719533,0
6629,21.94454966,0.259605879,0,0,7.136852025,35.65100101,13.06344176,0
6630,11.19462098,0.049737497,0,0,31.47462467,20.52132265,14.60808695,0
6631,13.12164522,0.493343557,0,0,23.05873006,18.48652544,22.92569359,0
6632,24.54084922,1.21948973,0,0,14.25716128,20.35737312,17.47904578,0
6633,4.344010126,1.231511165,0,0,5.354717713,52.12257832,15.02665349,0
6634,39.7705121,1.473563622,0,0,19.56929444,6.996424645,10.27429532,0
6635,19.10274295,0.995001894,0,0,12.06751601,36.10277067,9.80959156,0
6636,22.43604549,2.132278896,0,0,0.326124112,35.14564721,18.04307056,0
6637,53.2034996,2.026034497,0,0,15.86275071,1.265694145,5.727958907,0
6638,21.54636413,0.999621216,0,0,11.277612,36.07413087,8.189133508,0
6639,53.62940106,3.09956486,0,0,15.5652664,0.565404976,5.22630057,0
6640,0.416662817,0.788980146,0,0,7.851923024,47.81275118,21.21377297,0
6641,23.96596484,0.740015336,0,0,8.879260169,30.76468251,13.72862409,0
6642,10.55237849,0.4896481,0,0,4.556498924,48.48717214,13.98361065,0
6643,9.365212812,1.837566172,0,0,1.944734435,49.77873449,15.15691836,0
6644,13.40527157,5.060004989,0,0,7.545200063,43.43917739,8.637207712,0
6645,8.20668693,1.239825944,0,0,4.972237877,43.7680731,19.88895151,0
6646,11.98621594,0.356611635,0,0,24.88243826,24.52490276,16.33576926,0
6647,8.580851988,0.45546512,0,0,28.6120786,22.2595874,18.17887861,0
6648,12.58026071,2.769745291,0,0,0.410195767,46.34288301,15.98377694,0
6649,4.105653126,0.645781173,0,0,0.001847729,58.58870483,14.74302713,0
6650,4.724642234,0,0,0,5.243853992,33.57969716,14.82340333,19.70695023
6651,5.61801905,0.164447852,0,0,13.34060107,30.00249443,28.96037546,0
6652,14.4211108,0.560007369,0,0,23.64189002,24.70940407,14.5205858,0
6653,31.5656729,0.666106189,0,0,5.627257693,27.92010421,12.30217755,0
6654,46.65699689,0.988534844,0,0,0.112711449,23.9798228,6.347871878,0
6655,21.4798459,3.591060689,0,0,17.44994965,23.56685544,12.00654096,0
6656,39.13766503,0.044345488,0,0,4.266405521,23.87450227,10.76394342,0
6657,18.90226439,1.856967323,0,0,5.20505169,28.85505492,23.26844726,0
6658,0,0.604207278,0,0,32.02298574,24.33458671,21.12508199,0
6659,1.07722582,0.274387709,0,0,12.27076616,44.89795918,19.56559899,0
6660,10.23918848,0.014781829,0,0,14.5443963,39.13766503,14.15083009,0
6661,18.22230024,0.231889949,0,0,14.74302713,31.74305485,13.13919864,0
6662,10.6013433,0.012934101,0,0,15.44516403,32.49138497,19.51016713,0
6663,14.51668037,0.359383228,0,0,7.982187896,37.49595809,17.72988054,0
6664,24.82730036,0.802247398,0,0,4.853090172,37.49101962,9.878419453,0
6665,11.66009183,0.387099158,0,0,7.266193032,41.25608596,17.51554402,0
6666,4.916806016,0.839792685,0,0,8.612263375,42.51993237,21.19252409,0
6667,12.53661232,6.866537718,0,0,0.411715944,22.67200884,6.642718983,28.72064106
6668,14.91578977,0.356611635,0,0,6.358034386,40.61954343,15.83873024,0
6669,28.91972543,1.747027466,0,0,7.828826415,27.39534927,12.17376041,0
6670,8.434881422,0.242976321,0,0,8.0597925,48.45021757,12.89714618,0
6671,15.83411092,0.903539324,0,0,5.916427232,39.58666309,15.84612116,0
6672,29.66990327,0.855498379,0,0,4.378193106,33.12607977,10.04979629,0
6673,10.26413281,0.918321154,0,0,1.011631452,53.81325006,12.0832217,0
6674,38.15190177,0.036954574,0,0,2.219122144,29.56920206,8.111528903,0
6675,4.966694691,0.141351244,0,0,1.498507959,54.21420719,17.26148132,0
6676,2.851969217,0.43421624,0,0,8.489389418,47.95317856,18.35348897,0
6677,19.31615562,2.021415175,0,0,3.324063894,34.71697416,18.71010061,0
6678,7.551667113,2.540626934,0,0,7.169187277,42.34809361,18.46527656,0
6679,1.394111289,0.065594368,0,0,1.431065862,56.31969402,18.87547233,0
6680,2.388320899,0.09118541,0,0,10.24592429,34.41005803,30.7211937,0
6681,11.49287239,0.400033259,0,0,9.31162868,41.23760867,15.64841419,0
6682,9.551833409,0.093310298,0,0,6.07995122,47.38407812,14.97584095,0
6683,0.812076755,0.004619322,0,0,2.442697314,49.17175562,25.63076838,0
6684,16.72933546,1.552092091,0,0,24.87781894,23.86711135,11.06050388,0
6685,15.78237452,0.250367236,0,0,13.020944,32.2521041,16.780148,0
6686,14.46863942,0,0,0,4.383736292,44.69008971,14.54254857,0
6687,6.012710694,0.876853643,0,0,9.617758128,44.63387676,16.70903565,0
6688,3.154646772,0.008289583,0,0,19.97421019,34.29400387,20.42184766,0
6689,32.89788527,2.604373574,0,0,9.937084838,18.30821962,14.34299387,0
6690,0.697517577,0.013857965,0,0,1.306344176,59.98743544,16.07616338,0
6691,8.159569849,0.53861291,0,0,6.280429782,48.19985033,14.89731248,0
6692,0.111787585,0,0,0,14.9019318,41.71894199,21.34311398,0
6693,27.84389348,2.270890725,0,0,0.832874197,39.37006428,7.287419651,0
6694,28.241609,0.846259735,0,0,8.280596077,19.65983315,21.05024898,0
6695,1.435685184,0.048040946,0,0,2.585896287,51.84819061,22.16073392,0
6696,0,0.505353794,0,0,10.5856376,43.45673081,23.54098724,0
6697,0.851802921,0.229118356,0,0,10.4304284,44.84345119,21.73390859,0
6698,3.575354995,1.931800334,0,0,11.48363374,31.20167035,29.8842398,0
6699,2.247397992,1.547388781,0,0,0,65.20125265,8.853274385,0
6700,29.27972736,7.103251359,0,0,5.855208621,24.46440085,11.14856774,0
6701,22.55430013,2.244066481,0,0,5.508079194,30.48567548,17.27995861,0
6702,10.28445783,2.991472732,0,0,8.124463004,30.67506767,26.00400957,0
6703,4.083480382,0,0,0,35.64730555,20.40908713,17.94144548,0
6704,0,0.014781829,0,0,3.053371643,49.90160845,25.11802367,0
6705,25.48202622,11.28407905,0,0,10.31032603,10.55053076,20.46267126,0
6706,1.456203371,0.86856406,0,0,0.536059685,46.95035461,28.03628995,0
6707,27.96260197,22.5108785,0,0,0,14.00763112,13.59928308,0
6708,48.39940503,0,1.302648719,0,7.35303628,10.95795493,10.07474063,0
6709,17.89802385,1.549320498,0,0,18.78123816,17.35294389,22.50625918,0
6710,14.74302713,1.066139448,0,0,5.554272411,38.54823958,18.18072634,0
6711,26.05876393,0.317767339,0,0,4.137422861,37.99023671,9.345122962,0
6712,31.29220905,1.123419037,0,0,4.071470145,31.07787253,10.52189097,0
6713,32.05716873,1.715616079,0,0,3.09309781,32.74637152,8.476455317,0
6714,0.172762632,1.940115113,0,0,3.91071775,56.7345091,15.31951848,0
6715,8.581775852,2.709694109,0,0,7.973873116,44.15055293,14.67281344,0
6716,6.848116423,0.048816432,0,0,3.498203924,54.65229806,12.80003684,0
6717,6.757143781,3.330530945,0,0,0,45.50586192,22.49424894,0
6718,8.535582635,0.668877782,0,0,1.646326253,54.34447206,12.88144049,0
6719,0.697517577,1.19640432,0,0,2.893543112,51.30865384,21.99351447,0
6720,15.52276864,5.720567992,0,0,0,43.36803984,13.46717048,0
6721,7.013978067,4.603616005,0,0,0.962666642,50.86519895,14.62107704,0
6722,25.86542992,1.856967323,0,0,10.40825565,26.24883362,13.70090816,0
6723,40.5931657,3.607810629,0,0,0,25.47296675,8.180897117,0
6724,21.59067882,5.830339873,0,0,3.566362715,0,46.86285346,0
6725,31.88071064,2.652414519,0,0,0,37.80083333,5.751055515,0
6726,3.539324286,0.614369786,0,0,1.81169797,55.09834536,17.0212766,0
6727,7.130384974,0.61529365,0,0,1.587198936,54.68630186,14.06306298,0
6728,26.85824813,0.408031685,0,0,3.624389795,32.67661417,14.29031961,0
6729,44.05084277,13.26793774,0,0,0,13.89702496,6.641797918,0
6730,21.04840125,0.389870751,0,0,3.838656332,35.26390185,17.53956449,0
6731,59.84331261,1.443076099,0,0,0,14.34853706,2.450088229,0
6732,16.56119215,0.50442993,0,0,8.495856468,41.56927597,10.95980266,0
6733,20.95324323,2.79099417,0,0,0,46.8768766,7.453737493,0
6734,45.57422788,3.850666568,0,0,11.54091333,2.217274415,14.90839885,0
6735,2.871879893,12.12121212,0,0,24.47821682,14.94427558,23.43833471,0
6736,8.473683724,0.439759426,0,0,13.28424534,41.74942951,14.13327667,0
6737,23.35436664,1.554863684,0,0,2.26716309,38.41058379,12.4952652,0
6738,35.86718526,0.796371061,0.526602674,0,4.386507885,28.65457636,7.852846888,0
6739,5.243853992,9.673783502,0,0,0.297484317,51.2449072,11.62775658,0
6740,0.302103639,0,0,0,51.11556619,10.03686219,16.62863425,0
6741,1.880814221,1.822787142,0,0,0,56.68693009,17.46615087,0
6742,17.67444868,0.867508615,0,0,0.558937926,47.56792713,11.41526778,0
6743,34.0527157,0.04249776,0,0,12.98029397,23.93547731,7.076800843,0
6744,12.00469323,1.189013405,0,0,0,39.49242893,25.40165002,0
6745,43.1564749,0.086843248,0,0,5.112665256,20.35735073,9.37537532,0
6746,63.98222485,0,0,0,4.245156641,6.32477527,3.528237914,0
6747,33.49747323,0.346449127,0,0,4.525087536,31.29128519,8.416404135,0
6748,26.60914071,2.697683872,0,0,4.140759971,31.78000942,12.85372456,0
6749,3.258469526,0.092386434,0,0,6.116905794,49.93671529,18.68238468,0
6750,28.07623729,0.400033259,0,0,5.388900694,32.91728643,11.29978474,0
6751,35.99467854,0.64300958,0,0,4.832734361,29.68745669,6.907733668,0
6752,1.686976284,0.257758151,0,0,17.68738278,38.48818839,19.96470838,0
6753,19.34109995,3.379495755,0,0,5.598617899,31.23215787,18.5290232,0
6754,18.11236038,0.568176569,0,0,6.86985523,38.94642511,13.59281603,0
6755,18.78400976,0.497039015,0,0,1.370090816,48.93155089,8.504171247,0
6756,4.924012158,1.676337847,0,0,11.0555402,39.41236069,20.7838261,0
6757,7.179349784,0.726157371,0,0,6.440258312,44.68639425,19.05285428,0
6758,11.69568021,0.014737036,0,0,3.070829879,51.09054067,11.97568389,0
6759,21.66554263,5.814802154,0,0,0,39.46101754,11.14642326,0
6760,0.586653856,1.177927033,0,0,7.196903207,52.16784767,16.95752996,0
6761,16.79492983,0.317809333,0,0,11.99268299,35.55953844,13.41912954,0
6762,24.2468196,0.258682015,0,0,9.253425227,31.6562116,12.67357101,0
6763,14.89454089,0.793599468,0,0,12.96458828,33.10021156,16.33299766,0
6764,23.69439072,0.470664088,0,0,11.07856682,29.15262043,13.44938749,0
6765,2.33029382,0.324214792,0,0,8.191949894,48.748273,18.25734549,0
6766,7.249563474,0.44715034,0,0,6.296135475,50.46701342,13.61868423,0
6767,0.024020473,0,0,0,1.225044115,54.31583226,22.5136501,0
6768,29.19688473,3.242763833,0,0,8.530039449,23.40425532,13.70275589,0
6769,11.27391654,0.127493279,0,0,2.843654438,40.89023568,22.94417088,0
6770,0.316885469,0.097005756,0,0,8.710192995,46.91290731,22.04432701,0
6771,0.348296856,0,0,0,16.57966944,42.18456962,18.9669349,0
6772,8.230707403,0.772350588,0,0,2.437154128,51.69482913,14.94904888,0
6773,4.605463734,1.213033878,0,0,3.772138099,57.198289,11.277612,0
6774,25.74625142,1.882835524,0,0,4.83458209,37.4673183,8.152178934,0
6775,13.27038738,0.795447197,0,0,16.27571807,30.95130311,16.77922414,0
6776,9.223542415,1.423966105,0,0,5.110067238,46.55521783,15.53928341,0
6777,24.2468196,0.759416487,0,0,7.720734287,33.91598378,11.44298371,0
6778,5.355991526,1.464492954,0,0,8.252740168,50.00184213,12.78161555,0
6779,12.60058573,5.826812391,0,0,4.940826489,42.88763038,11.81068172,0
6780,15.26316276,1.564102327,0,0,6.822738149,34.19314308,20.24371541,0
6781,38.49405913,3.555309938,0,0,6.492585429,20.24868748,9.056829695,0
6782,10.56438873,3.677903937,0,0,6.981642816,46.44358422,10.41564657,0
6783,8.679705472,0.238357,0,0,15.4719561,38.55470663,15.13289789,0
6784,30.39145252,1.076724694,0,0,5.514414663,24.93690706,15.93349912,0
6785,19.85661625,0.111787585,0,0,6.035605732,38.65356011,13.42929204,0
6786,17.724049,1.610021184,0,0,1.406465875,46.51837524,10.58856038,0
6787,3.288033185,0,0,0,7.59786033,29.54702931,37.6511673,0
6788,3.144515059,0.716588376,0,0,0,56.57363913,17.41180805,0
6789,52.67200884,0.005526389,0,0,0,6.234687299,18.93985447,0
6790,0,0.030487523,0,0,0.901691596,60.97966575,16.14822479,0
6791,12.06382055,0.273463845,0,0,0.242976321,34.45552055,31.04923273,0
6792,1.333701759,0.16487059,0,0,5.494151239,52.3542415,18.50234872,0
6793,7.083267893,0,0,0,0.903539324,53.76151366,16.33946471,0
6794,6.485527665,2.291183563,0,0,12.48602655,39.66057224,17.16078011,0
6795,11.52428377,1.221348657,0,0,4.786541144,46.39000009,14.16191646,0
6796,9.635905064,0.368621872,0,0,5.458190519,45.57422788,17.05084025,0
6797,6.260104766,0.397261666,0,0,5.797248732,45.71280753,19.92128676,0
6798,12.48417882,0.053584132,0,0,2.032501547,42.55965854,20.95786255,0
6799,16.37641929,1.577960292,0,0,28.45132621,19.09165658,12.5858039,0
6800,13.73047182,1.996470838,0,0,26.40866215,25.72130708,10.22533051,0
6801,10.65400357,1.41997949,0,0,30.71109838,12.76595745,22.52196487,0
6802,10.18837594,1.37101468,0,0,2.117497067,44.81019207,19.60070583,0
6803,10.20777709,1.610295544,0,0,5.581988341,46.24495339,14.43907577,0
6804,24.74385861,0.248519507,0,0,7.571068264,34.69757301,10.82214688,0
6805,13.90877764,0.115483042,0,0,3.154072856,46.01860663,14.87975906,0
6806,6.970556443,0.060051182,0,0,17.27533929,39.3196663,14.46309624,0
6807,8.94115908,0.533993588,0,0,12.17745586,46.02230209,10.41195111,0
6808,3.603994789,0.150589887,0,0,5.509926922,45.88187471,22.9072163,0
6809,8.769320313,0.029563659,0,0,6.321079813,40.41352168,22.5524524,0
6810,14.40489279,0.351992313,0,0,6.685082363,44.32978261,12.31234006,0
6811,15.166157,0.126569415,0,0,0,44.91366488,17.8527545,0
6812,10.31408308,0.103159252,0,0,2.132264898,47.27180621,18.0298425,0
6813,2.097264438,0.618955513,0,0,1.980289214,55.63599521,17.51680943,0
6814,9.996212156,0.273463845,0,0,13.08284292,35.74615903,18.98448832,0
6815,25.98368456,1.66480354,0,0,9.80959156,24.42327769,16.20365666,0
6816,13.09485315,0.533993588,0,0,7.596012602,44.96817287,11.89013405,0
6817,35.89020908,0.102238187,0,0,5.145067698,24.40453164,12.30910933,0
6818,33.11314567,0.712299406,0,0,22.05818498,10.96811744,11.22402786,0
6819,10.03686219,0.014781829,0,0,5.312219954,44.27619848,18.43756063,0
6820,5.555862577,0,0,0,16.90522244,38.51892788,16.87298517,0
6821,32.75283857,9.047403479,0,0,15.44054471,11.22125627,9.630361878,0
6822,25.89573547,2.106475085,0,0,5.547572994,24.61821866,19.68683798,0
6823,7.948928779,0.02124888,0,0,7.832521872,44.87486258,17.40745189,0
6824,19.68754908,2.112877745,0,0,2.231132381,45.48923236,8.566994023,0
6825,3.446013987,0.408348038,0,0,8.679705472,47.57439418,17.97747619,0
6826,3.200266073,0.731700557,0,0,6.468898107,46.87318114,20.78417605,0
6827,23.98628985,0.07021369,0,0,4.780997958,36.94625881,12.29940596,0
6828,0,0,0,0,14.89176929,42.77122347,20.42202123,0
6829,4.186953188,0.335362755,0,0,5.980173871,48.27283562,19.28382036,0
6830,1.795068412,0.110863721,0,0,7.03799854,48.23772877,20.90612614,0
6831,0,0.026792066,0,0,8.329560887,45.40054138,24.32904352,0
6832,8.523572399,1.34329875,0,0,6.460583328,45.38575956,16.37179996,0
6833,5.223528977,0.647628902,0,0,2.072227714,53.83911826,16.303434,0
6834,13.37109699,0.071843051,0,0,5.575204937,43.24122686,15.59270517,0
6835,29.2447269,0.041447914,0,0,12.87280096,24.50769089,11.19277885,0
6836,5.122827764,0.028639795,0,0,6.154784231,51.18393215,15.59575392,0
6837,4.944521946,0.452693526,0,0,4.746814978,46.57569682,21.36159126,0
6838,10.08952245,0.800990383,0,0,35.33411554,16.12697591,15.73710516,0
6839,8.532811042,1.377481731,0,0,23.96504097,31.94722887,12.2541366,0
6840,0.131188736,0.285474081,0,0,28.16954758,27.5524062,21.93808261,0
6841,11.3940189,0.221727442,0,0,18.58815052,28.56773311,19.31523175,0
6842,15.32875713,0.159828531,0,0,3.342541181,45.74052346,13.51428756,0
6843,2.767897562,0,0,0,12.18761837,45.25457082,17.8786227,0
6844,19.96840384,1.295257804,0,0,5.57552129,40.59367522,10.65215584,0
6845,0.696593712,0.864737022,0,0,1.407969254,55.54734343,19.56467512,0
6846,4.68768766,1.337755564,0,0,7.641281954,46.23479088,18.17980248,0
6847,16.68868543,3.586441367,0,0,22.55430013,22.18844985,13.05697471,0
6848,3.516227677,0.188468325,0,0,1.796916141,57.83483153,14.75226578,0
6849,15.23544683,0.570948162,0,0,8.216849438,40.45417171,13.60297854,0
6850,24.2181798,1.788601362,0,0,5.444332554,34.90729021,11.72845779,0
6851,14.65248843,0.535841317,0,0,8.671390693,36.29123899,17.9331307,0
6852,20.37305642,2.523997376,0,0,18.89394961,20.6843987,15.61238348,0
6853,0.266187713,0.000921065,0,0,4.078474717,0,73.50280925,0
6854,29.14607219,1.41997949,0,0,5.744588465,26.61745549,15.13474561,0
6855,9.073271681,0.032335252,0,0,4.782845687,48.10007299,16.09279293,0
6856,14.07137776,0.037878438,0,0,27.67528016,11.32288135,24.97667243,0
6857,0.252214965,0.094234163,0,0,27.33806968,28.0420543,22.35936475,0
6858,28.25546697,0.213412662,0,0,0.777893774,38.39395423,10.44521023,0
6859,34.83430493,0.880442716,0,0,10.79443095,18.11051265,13.45608411,0
6860,7.838988923,0.057279589,0,0,10.53759666,39.93126449,19.72635138,0
6861,5.209671012,0.197706969,0,0,0,40.63894458,32.03776757,0
6862,20.98280688,0.036954574,0,0,5.761218023,34.62643545,16.67205588,0
6863,11.03001635,0,0,0,11.24804834,36.65616541,19.14339298,0
6864,25.05335317,0.162600124,0,0,3.490359476,32.07934147,17.29104498,0
6865,0,0,0,0,2.130431167,35.2417291,19.40022727,21.30431167
6866,9.596178897,1.083692871,0,0,3.730564204,46.59047865,17.07578459,0
6867,0,0.1191785,0,0,22.60234107,28.37741706,26.9851535,0
6868,3.037665949,0.597740228,0,0,6.286896832,51.88237359,16.28403285,0
6869,1.596205213,0.354609929,0,0,3.222805563,50.56461269,22.11292254,0
6870,3.542415032,0.058948144,0,0,0.46329557,52.23910841,21.54923091,0
6871,11.96496706,1.051357619,0,0,5.970011364,42.95230088,16.15284412,0
6872,14.7023771,1.104017886,0,0,10.06734971,24.71983814,27.49050729,0
6873,0,0,0,0,43.50939108,19.0962759,15.459022,0
6874,0,0,0,0,28.30997496,31.92413226,17.84905904,0
6875,20.28528931,0.444378747,0,0,9.2774457,30.69169723,17.38712687,0
6876,13.44222614,0.31503774,0,0,9.963876904,33.87533375,20.49038719,0
6877,1.071682634,0.34275367,0,0,4.167552037,55.24985911,17.25224268,0
6878,5.137609593,0,0,0,4.381888563,53.13882909,15.42945834,0
6879,14.2801711,0,0,0,12.12941492,38.01794145,13.6584104,0
6880,13.17951552,0.144607166,0,0,7.888919591,43.41715023,13.22096343,0
6881,5.78616236,0.469323085,0,0,7.839912787,48.79204738,15.20126385,0
6882,5.964468177,0.172762632,0,0,4.307979416,49.32696483,18.29436166,0
6883,9.072347816,0,0,0,7.757688861,45.55390286,15.70384605,0
6884,2.101791373,0.025868202,0,0,8.334180209,50.56494304,17.05823117,0
6885,12.05029014,0.467900893,0,0,3.27254306,47.56746799,14.49019066,0
6886,3.885773413,0,0,0,0.715070999,52.18078177,21.3061594,0
6887,1.033804196,0.95804732,0,0,6.602858436,52.57342412,16.91318447,0
6888,13.25227964,0.012894907,0,0,8.459979737,38.59261306,17.5333886,0
6889,0,0.017553422,0,0,11.24804834,48.28761745,18.51239364,0
6890,2.012176532,0,0,0,16.93905267,35.96696261,23.15943127,0
6891,0.428673054,0.199554697,0,0,17.66059072,33.26373555,26.53338384,0
6892,1.23890208,0,0,0,9.610036862,52.39788989,14.82894652,0
6893,5.212442605,0.475790135,0,0,6.170489925,51.9572066,14.26908473,0
6894,4.258090742,0.423129868,0,0,5.919198825,51.13127188,16.35609427,0
6895,1.898541218,0,0,0,1.919790098,56.43425319,17.83520108,0
6896,9.218318382,0.290093403,0,0,5.955229534,47.42380429,15.19017747,0
6897,0.518287895,0.02124888,0,0,7.637586497,52.39327057,17.48690422,0
6898,8.688944115,0.892452952,0,0,6.409770789,44.38244288,17.70493621,0
6899,17.13029259,1.034728061,0,0,4.297816909,43.30059774,12.31603551,0
6900,17.24854722,0.58757772,0,0,5.509926922,41.78915568,12.9433394,0
6901,17.04991639,0.238357,0,0,3.783224471,41.50922479,15.50429135,0
6902,2.712465702,0,0,0,3.44231853,44.15701998,27.77690524,0
6903,10.44613409,1.146515646,0,0,6.428248076,47.46075886,12.60243346,0
6904,8.523572399,0,0,0,7.500854575,45.58254266,16.47157731,0
6905,7.210761172,0.064670504,0,0,13.58265352,40.18717492,17.04252548,0
6906,7.17195887,0,0,0,11.62313726,32.14678357,27.14405817,0
6907,1.383948781,0.459160577,0,0,5.112665256,53.18687004,17.94883639,0
6908,4.261786199,0.051736403,0,0,8.400698441,44.76677045,20.60587023,0
6909,7.977568574,0,0,0,8.260271062,47.74068976,14.08154027,0
6910,19.08888499,1.162221339,0,0,14.17485056,25.6871241,17.96638982,0
6911,12.38347761,1.504051145,0,0,9.342116204,39.36770725,15.48766179,0
6912,17.80694483,4.149396703,0,0,12.97596021,17.01114488,25.90494612,0
6913,11.15935736,0.39171848,0,0,2.908324942,52.00709528,11.62128953,0
6914,8.246413097,1.321126006,0,0,4.667362644,44.03691762,19.81689009,0
6915,9.868718877,1.148363374,0,0,4.487209098,44.32516329,18.25278776,0
6916,0,0.574643619,0,0,2.05652202,46.98681646,28.44947848,0
6917,24.61544147,4.600844412,0,0,2.856588539,30.21960255,15.79253702,0
6918,0.388946887,0.087767112,0,0,8.077345923,46.56645818,22.95433339,0
6919,33.31313131,1.20661157,0,0,0,23.79155188,19.29292929,0
6920,0.004619322,0.166295581,0,0,10.60781035,43.99811532,23.29801092,0
6921,4.487209098,0.007390915,0,0,9.144409235,51.10540368,13.34522039,0
6922,0,0.090538705,0,0,14.1480585,43.70617419,20.13931874,0
6923,0.07668074,0,0,0,1.15390656,59.41925888,17.43147236,0
6924,2.575733779,0.04249776,0,0,13.57433874,38.81061705,23.07628348,0
6925,8.726822553,0,0,0,8.013599283,47.76378637,13.57249102,0
6926,6.93360187,0,0,0,7.659759241,47.6178158,15.87198936,0
6927,8.833990817,1.593665986,0,0,5.994955701,40.48003991,21.18605704,0
6928,36.95549745,1.669422862,0,0,6.193586534,24.86673257,8.399774577,0
6929,0,1.113256529,0,0,6.360805979,52.60021618,18.0107353,0
6930,11.57602018,0.276235438,0,0,6.632422095,44.16348703,15.43592539,0
6931,23.49202243,0.210641069,0,0,19.43718184,24.39463789,10.54129212,0
6932,24.61266988,0.288245674,0,0,4.200811153,38.60736689,10.36575789,0
6933,3.188255837,1.497584095,0,0,8.160493713,49.29370571,15.9228019,0
6934,0,0,0,0,10.26690441,48.7707985,19.04269177,0
6935,4.443216358,0.525927973,0,0,16.56811274,37.2275951,19.08722483,0
6936,7.184305057,0.134475454,0,0,2.54950723,48.65248227,19.3285438,0
6937,5.958924991,1.055053076,0,0,4.20450661,48.54907105,18.31376281,0
6938,20.67516006,0.613445922,0,0,8.62612134,37.75648784,10.41287497,0
6939,2.090705001,0.009238643,0,0,6.375587809,51.03796159,18.57152096,0
6940,34.99505733,0.351992313,0,0,14.66542253,15.42021969,12.6273778,0
6941,28.74881052,0.420358275,0,0,16.14268161,11.92431703,20.8294454,0
6942,8.468140538,1.640783067,0,0,4.869688935,48.35967886,14.74672259,0
6943,11.38200867,1.862510509,0,0,0.90261546,46.33733983,17.59592022,0
6944,17.30028363,0.341829806,0,0,0.964514371,46.40293419,13.075452,0
6945,0,0.102548942,0,0,21.2959969,34.2236306,22.45729437,0
6946,0.010162508,0.005543186,0,0,0.548775418,58.71435038,18.78955294,0
6947,32.21699726,0.424977596,0,0,2.306889256,33.53258008,9.600798219,0
6948,7.916593527,0.50442993,0,0,7.595088737,47.92638649,14.13974372,0
6949,6.138154673,0.917397289,0,0,8.07457433,47.40255541,15.5523323,0
6950,3.781376743,1.573340971,0,0,13.32304764,42.79524395,16.58890808,0
6951,9.067728495,0.921092747,0,0,36.24227418,17.15985625,14.68389982,0
6952,9.07525099,0.010131712,0,0,8.667219306,42.10555402,17.98839458,0
6953,4.684916067,0.366774143,0,0,12.29663436,36.37346292,24.3659981,0
6954,6.537264068,0.543232232,0,0,8.133701647,41.93143079,20.94400458,0
6955,16.5064014,0.33158331,0,0,6.718246293,45.30256977,8.991434098,0
