ORIG_FID,D_Angle,POINT_X,POINT_Y,SVI_ID
"2031",36.74226102,-73.94645729,40.79465265,"2454"
"2043",36.30033101,-73.93949626,40.80417461,"2465"
"2044",36.27859478,-73.93903606,40.80480147,"2466"
"6163",113.5203976,-73.97780426,40.75217314,"7426"
"2061",35.13408923,-73.97880585,40.75074335,"2486"
"12910",35.66930375,-73.97870881,40.75070098,"15062"
"2106",36.08880444,-73.98655116,40.74002253,"2547"
"2107",36.57316995,-73.98700667,40.73940363,"2548"
"2122",36.12709888,-73.9868775,40.7393502,"2563"
"2108",38.34440674,-73.98745007,40.73881016,"2549"
"2123",37.43239867,-73.98731448,40.73875826,"2564"
"5534",112.9027847,-73.98739446,40.73894055,"6756"
"2109",36.66955215,-73.98789904,40.73823622,"2550"
"2124",36.35343541,-73.98775387,40.73818013,"2565"
"2110",35.3602626,-73.98832484,40.73765962,"2551"
"2125",36.73450444,-73.98818487,40.73759602,"2566"
"3544",112.84191,-73.98831463,40.73778557,"4099"
"2101",35.45366414,-73.98423501,40.74321236,"2542"
"2116",35.83093378,-73.98411034,40.743158,"2557"
"2103",35.76563969,-73.98513549,40.74197584,"2544"
"2118",36.35122701,-73.98501234,40.74192266,"2559"
"2104",35.88062525,-73.98558214,40.74135634,"2545"
"2119",35.96349943,-73.98546473,40.74130601,"2560"
"2105",36.05819181,-73.98606709,40.74068716,"2546"
"2120",36.27081234,-73.98595038,40.74063878,"2561"
"2121",35.31126273,-73.98643098,40.73997749,"2562"
"3551",113.3623707,-73.98924038,40.73666089,"4110"
"7615",37.44157885,-73.9890327,40.73643288,"9370"
"7616",36.3834735,-73.98915468,40.73648906,"9371"
"2127",34.17291239,-73.97866507,40.736708,"2568"
"3560",112.8947587,-73.97871709,40.73696205,"4138"
"2128",37.22029129,-73.97910562,40.73607289,"2569"
"3649",112.7941329,-73.97920217,40.73630185,"4238"
"6347",36.42539727,-73.97893857,40.73600788,"7563"
"8458",326.8407795,-73.97883404,40.73607956,"10360"
"2138",35.75781747,-73.98451061,40.72865874,"2576"
"3267",112.9977144,-73.98462105,40.72884884,"3715"
"2142",35.33349289,-73.98625978,40.72626254,"2580"
"2845",112.9083538,-73.98634993,40.72647698,"3274"
"2145",36.04658253,-73.98762113,40.72439503,"2583"
"3725",112.9752531,-73.98768261,40.72465498,"4373"
"2690",106.2693095,-73.98886874,40.72291755,"3104"
"5719",19.99630227,-73.98882392,40.72279318,"6923"
"2150",36.11620509,-73.97725267,40.73865152,"2586"
"2149",36.04090377,-73.97770287,40.73803414,"2585"
"3803",112.8508244,-73.97777844,40.73824585,"4537"
"3383",112.8389113,-73.97358234,40.74381319,"3907"
"2157",36.11238444,-73.97267671,40.74492979,"2595"
"3328",112.7744508,-73.97268749,40.74511467,"3811"
"2160",35.64783003,-73.97088197,40.74740174,"2598"
"2159",34.898851,-73.97131765,40.74679074,"2597"
"2186",40.81029983,-73.96661861,40.75324253,"2611"
"6449",113.0905239,-73.96679296,40.75331895,"7649"
"2178",35.36135852,-73.96684252,40.75284477,"2609"
"2189",36.08203611,-73.96734832,40.75252053,"2612"
"4596",112.9899101,-73.96724431,40.75269576,"5650"
"2200",36.07604157,-73.96534651,40.75498504,"2620"
"4581",112.9602673,-73.96541901,40.75520537,"5616"
"2201",35.99641016,-73.96489192,40.75561038,"2621"
"4505",113.103854,-73.96496768,40.7558331,"5466"
"2207",36.17137112,-73.9620823,40.75946004,"2627"
"6048",112.5813241,-73.9619841,40.7596271,"7274"
"2217",34.97604396,-73.95979746,40.76259224,"2630"
"4528",112.7723957,-73.95987371,40.76281484,"5511"
"2218",36.0040282,-73.95934531,40.76321998,"2631"
"4554",112.8903822,-73.95941922,40.76344221,"5565"
"2224",36.35757068,-73.95660403,40.76697168,"2637"
"4433",112.9293626,-73.95667425,40.76719447,"5332"
"4619",112.9052244,-73.95567871,40.76855953,"5698"
"2227",36.18335781,-73.95515112,40.76896405,"2640"
"4121",112.9035193,-73.95521627,40.7691958,"4910"
"4499",112.7735065,-73.95286461,40.77241737,"5454"
"2234",36.08427824,-73.95091197,40.77477186,"2647"
"3970",112.8047546,-73.95097613,40.77500252,"4721"
"2235",35.8881237,-73.95045023,40.77540888,"2648"
"7033",112.8776559,-73.95051569,40.77563795,"8516"
"2242",36.19429435,-73.9471575,40.77991637,"2655"
"4198",112.7455991,-73.94723091,40.78014052,"5005"
"2241",36.07731689,-73.94761798,40.77928643,"2654"
"3982",112.8279451,-73.94769148,40.77951428,"4748"
"2243",36.15680423,-73.94669885,40.78054382,"2656"
"4462",112.8031173,-73.94677204,40.78076826,"5386"
"4471",112.8161934,-73.94350571,40.78525189,"5404"
"2252",34.76379827,-73.94204205,40.78691384,"2666"
"4214",112.5709738,-73.94212803,40.78714392,"5032"
"2254",36.17746856,-73.94112784,40.78817075,"2668"
"3916",112.5995598,-73.94120299,40.78839595,"4665"
"2260",35.84044303,-73.93830112,40.79203916,"2674"
"7379",112.8769686,-73.93837426,40.79226448,"9055"
"2261",36.08136674,-73.93784373,40.79266813,"2675"
"3999",112.8985554,-73.93791827,40.79289274,"4788"
"2263",36.22448336,-73.9369061,40.79395336,"2677"
"8324",148.3102602,-73.93694114,40.79419177,"10236"
"8341",293.1366314,-73.9367574,40.79405605,"10254"
"2264",36.14621363,-73.93601065,40.79517715,"2679"
"5329",112.639747,-73.93609274,40.79538711,"6575"
"5197",112.857718,-73.9350918,40.7967562,"6397"
"2267",35.96476687,-73.93456381,40.79716129,"2682"
"4916",112.8649139,-73.93463258,40.79738436,"6064"
"2274",35.9956209,-73.97708357,40.75419755,"2686"
"2279",36.56617688,-73.97699208,40.72236275,"2691"
"2842",112.8891019,-73.97709174,40.72258144,"3262"
"2281",35.99151247,-73.97612926,40.72355876,"2693"
"3382",112.9059611,-73.97622482,40.72377219,"3904"
"2282",36.59600906,-73.97567884,40.72416824,"2694"
"3691",112.8541399,-73.97578808,40.72436566,"4322"
"2283",35.84745965,-73.97524545,40.72476489,"2695"
"3815",113.5829066,-73.97349083,40.7275122,"4555"
"2287",36.24528141,-73.97743967,40.72175673,"2700"
"3368",112.8826098,-73.97753816,40.72196694,"3891"
"3729",112.8892603,-73.97841819,40.72075343,"4389"
"8421",27.62671195,-73.97879916,40.71984429,"10324"
"10865",107.8216816,-73.97891728,40.72004807,"12411"
"2297",36.07461481,-73.97335098,40.79505929,"2704"
"4652",292.8053022,-73.97298069,40.79515537,"5740"
"2316",36.13248935,-73.98782703,40.77521458,"2723"
"3512",293.2649562,-73.98760726,40.77532847,"4053"
"2321",36.25939803,-73.98964335,40.77271985,"2724"
"3796",292.8121157,-73.98943252,40.7728195,"4524"
"8359",294.250555,-73.98917698,40.7732525,"10273"
"2332",2.193546891,-73.98225031,40.77612651,"2736"
"2339",358.4802314,-73.98226819,40.77121135,"2741"
"2340",358.4015254,-73.98224591,40.77038394,"2742"
"3514",292.7288162,-73.98193079,40.77292849,"4058"
"2351",2.495695621,-73.98202226,40.77603053,"2753"
"5620",293.0115863,-73.98184885,40.77617682,"6827"
"2366",36.18001726,-73.95981146,40.81379753,"2771"
"2370",35.95289537,-73.9566951,40.81807347,"2776"
"2372",35.50686432,-73.95533115,40.81995797,"2778"
"4223",291.7141345,-73.95495827,40.82004879,"5047"
"2373",37.73520773,-73.95483319,40.8206168,"2779"
"11882",292.8458935,-73.95448114,40.82072543,"13788"
"2375",36.33140525,-73.95388187,40.82190559,"2781"
"2378",36.40819826,-73.95251101,40.82378245,"2784"
"4479",292.9902546,-73.95213548,40.82381539,"5415"
"2380",35.89153083,-73.95160467,40.8250329,"2786"
"2388",36.20584753,-73.94788715,40.83011855,"2794"
"4232",292.842527,-73.94757195,40.83017555,"5061"
"2389",36.0821014,-73.9474311,40.83074371,"2795"
"11766",292.7906247,-73.94711824,40.83080118,"13620"
"2395",35.92874237,-73.9446254,40.8345818,"2801"
"6062",292.732021,-73.94431583,40.83463484,"7286"
"2399",36.44952713,-73.94280155,40.83707808,"2805"
"2401",35.71735613,-73.94189478,40.83832558,"2807"
"2406",42.51156895,-73.93950587,40.84159648,"2812"
"5202",291.436049,-73.94042817,40.83978336,"6406"
"5319",297.4538712,-73.94088062,40.83904511,"6554"
"2414",36.66845733,-73.94168633,40.83823691,"2818"
"2416",35.81282794,-73.94260171,40.83699489,"2820"
"2420",36.58425892,-73.94442166,40.83449307,"2824"
"2426",36.07560712,-73.94768366,40.8300341,"2831"
"2432",36.41649688,-73.95048752,40.82619336,"2837"
"5630",292.8122573,-73.95034198,40.82638407,"6844"
"2431",35.86134991,-73.94999779,40.8268669,"2836"
"5239",292.871877,-73.94985262,40.82705859,"6456"
"2433",36.97274585,-73.95095097,40.82556815,"2838"
"7055",292.7997228,-73.95083551,40.82571357,"8560"
"2436",36.44375519,-73.95230863,40.82369884,"2841"
"2439",36.01415353,-73.95368615,40.82181973,"2844"
"4332",292.8384918,-73.95345758,40.82192744,"5161"
"2438",36.54869507,-73.95321899,40.82245296,"2843"
"2443",35.91476729,-73.95510166,40.81985772,"2847"
"2445",35.75859302,-73.95648106,40.81798442,"2849"
"2461",25.82347639,-73.96818185,40.79959467,"2866"
"2535",26.96062649,-73.96837462,40.79967513,"2932"
"2466",35.46408568,-73.97084079,40.79576742,"2871"
"4676",292.9722841,-73.97050894,40.79582432,"5778"
"2468",36.20260215,-73.9718262,40.79441411,"2873"
"4650",292.879926,-73.97146211,40.79451351,"5738"
"2469",35.99883179,-73.972285,40.79378619,"2874"
"2950",292.7982362,-73.97195276,40.79384068,"3388"
"2474",36.26231284,-73.97548439,40.78939241,"2879"
"3362",292.8238249,-73.97515842,40.78944946,"3872"
"2477",36.82142556,-73.97759848,40.78685144,"2882"
"2478",36.67087155,-73.97807095,40.78621952,"2883"
"2480",37.13604405,-73.97901218,40.78495519,"2885"
"2483",26.15198078,-73.98044842,40.78296351,"2888"
"2557",25.50949541,-73.98065801,40.78305258,"2954"
"2486",15.71863138,-73.98124861,40.78080706,"2891"
"2560",15.56426092,-73.98146853,40.780901,"2957"
"2490",16.89009044,-73.93850751,40.84600736,"2895"
"5146",290.8454666,-73.93836482,40.84615919,"6319"
"2491",16.78236125,-73.93827994,40.84676071,"2896"
"2494",23.93133169,-73.93773418,40.84825345,"2898"
"5272",101.3148122,-73.93787845,40.84855384,"6506"
"6158",292.3296065,-73.93750147,40.84832253,"7415"
"2503",27.42778579,-73.93515217,40.85130142,"2902"
"2504",26.23664011,-73.93482072,40.8519669,"2903"
"5032",291.8320033,-73.93476929,40.85205609,"6184"
"2508",18.6188416,-73.93332562,40.8552946,"2907"
"2509",25.27205211,-73.93280511,40.8564086,"2909"
"7866",263.3502721,-73.93258407,40.85670166,"9716"
"2523",70.27934626,-73.92332716,40.8669377,"2922"
"2524",70.3516298,-73.92143208,40.86761462,"2925"
"2458",14.53975648,-73.96755345,40.80273618,"2863"
"11709",292.8372038,-73.96749578,40.80289401,"13521"
"2542",35.97214295,-73.97202744,40.79449993,"2939"
"2546",35.55535512,-73.9747811,40.7907375,"2943"
"2551",36.66191456,-73.97780594,40.78693971,"2948"
"2552",36.7052676,-73.97827824,40.78630545,"2949"
"2559",19.26883003,-73.98122461,40.78163375,"2956"
"2963",292.904019,-73.97863714,40.7917382,"3409"
"2569",30.59586616,-73.96817409,40.8057093,"2972"
"2646",30.64079329,-73.96806441,40.80566698,"3060"
"4565",359.839646,-73.96802324,40.80568682,"5588"
"2572",36.63601497,-73.96669922,40.80810261,"2976"
"2642",39.32358502,-73.96658575,40.80804556,"3054"
"2586",35.90273216,-73.95942383,40.81923928,"2990"
"4982",292.9457187,-73.95932315,40.81937752,"6137"
"7923",35.90273216,-73.95942383,40.81923928,"9776"
"13023",27.08370167,-73.955499,40.82343305,"15165"
"13024",27.6489667,-73.95542103,40.82340251,"15166"
"2595",38.20055098,-73.95446238,40.82459288,"3001"
"2593",43.51408339,-73.95374736,40.82529164,"2999"
"2597",45.95589899,-73.95391185,40.8253354,"3006"
"7558",293.7165844,-73.95358389,40.82526837,"9308"
"5158",293.0225873,-73.94566073,40.83847668,"6347"
"2654",36.46749707,-73.97157088,40.80018242,"3070"
"2567",35.15246029,-73.97129883,40.80104615,"2963"
"2649",46.22482652,-73.97120583,40.80096823,"3065"
"2655",35.36469938,-73.9711154,40.80081793,"3071"
"2660",51.40940958,-73.96819597,40.80459079,"3076"
"4564",290.9255296,-73.96791263,40.80463175,"5586"
"2662",27.40490697,-73.96742862,40.80596645,"3078"
"2664",20.8684388,-73.97632298,40.79385979,"3080"
"4690",292.6975495,-73.97625916,40.79401224,"5809"
"2671",43.19697904,-73.9815978,40.78602422,"3087"
"5983",292.8175705,-73.98129833,40.78612112,"7191"
"2670",16.66652216,-73.98124463,40.78673783,"3086"
"2695",109.2021907,-73.99439097,40.72466952,"3109"
"2716",109.1690187,-73.99431462,40.72482247,"3127"
"2277",36.10803442,-73.97616574,40.75545404,"2689"
"1974",35.88678908,-73.97555067,40.75519534,"2397"
"2722",112.9963675,-73.97551269,40.75536789,"3132"
"1975",36.58655945,-73.97534628,40.75510883,"2398"
"2737",36.05911265,-73.97383982,40.75447358,"3148"
"2982",35.89412645,-73.97224059,40.75379896,"3432"
"2816",36.22440845,-73.97753725,40.7494004,"3226"
"2731",36.0625404,-73.97708548,40.75001994,"3142"
"2733",35.99873144,-73.97569921,40.75192183,"3144"
"2760",36.16077126,-73.96281139,40.76959174,"3171"
"2766",36.08045729,-73.95950709,40.77412271,"3177"
"2769",36.20537197,-73.95758547,40.77675484,"3180"
"2788",36.23420998,-73.94871207,40.78890854,"3199"
"2790",36.10766369,-73.94779683,40.79016457,"3201"
"2796",36.19809978,-73.94497344,40.79403168,"3207"
"2806",36.09919029,-73.938937,40.80229621,"3216"
"2808",36.09361024,-73.93802166,40.80355133,"3218"
"2809",36.2527166,-73.93756267,40.80417811,"3219"
"2810",36.15279802,-73.93706819,40.80485418,"3220"
"2814",36.26187212,-73.93521085,40.80739594,"3224"
"9363",268.4721582,-73.93486568,40.80754242,"11515"
"11415",269.9027365,-73.93492946,40.80743843,"13206"
"2818",36.0055752,-73.97843845,40.74816476,"3228"
"2824",36.21443906,-73.98120912,40.744361,"3234"
"2923",36.0762131,-73.97524155,40.75833963,"3361"
"2741",36.02965547,-73.97201346,40.75697798,"3152"
"2986",35.32975566,-73.97041578,40.75630933,"3436"
"2851",36.18775357,-73.97341525,40.76084345,"3286"
"2862",36.14778256,-73.96877857,40.76719578,"3297"
"2863",36.12667266,-73.96832182,40.7678214,"3298"
"2864",35.9650734,-73.96786617,40.76844849,"3299"
"2875",36.19937568,-73.96273688,40.77548206,"3310"
"2878",36.16214988,-73.96081573,40.77811499,"3313"
"2880",36.13069451,-73.95988796,40.779385,"3315"
"2898",36.09173971,-73.94965003,40.79341137,"3334"
"2908",36.1701852,-73.94400318,40.80114289,"3344"
"2909",36.15421956,-73.94354443,40.80177066,"3345"
"2914",35.95919507,-73.94029702,40.80621737,"3350"
"2916",36.17436737,-73.93935067,40.80751425,"3352"
"2924",35.89245086,-73.97569727,40.75771314,"3362"
"2926",36.12761503,-73.97661037,40.75645976,"3364"
"2928",36.03096483,-73.97798284,40.75458027,"3366"
"2932",36.26449714,-73.98032218,40.75138392,"3370"
"2935",36.15412914,-73.9816743,40.74952903,"3373"
"2954",112.3489276,-73.97549993,40.73811804,"3397"
"2946",36.10081845,-73.9867063,40.74262215,"3384"
"2974",34.86684336,-73.97594819,40.74873266,"3424"
"2975",37.51486752,-73.97547975,40.74935699,"3425"
"2977",36.39263626,-73.97458237,40.75057766,"3427"
"2978",35.66518021,-73.97409828,40.75124716,"3428"
"2983",36.24334819,-73.97178508,40.75442218,"3433"
"2985",35.9417843,-73.97086848,40.75567411,"3435"
"2987",36.75987857,-73.96995854,40.75692878,"3437"
"2988",36.08624475,-73.96949882,40.75755586,"3438"
"2990",36.29071986,-73.96858362,40.75880875,"3440"
"2992",35.96285258,-73.96623464,40.76203159,"3442"
"2994",36.21516929,-73.96577662,40.76265842,"3444"
"2996",36.19279524,-73.96486261,40.76391061,"3446"
"2997",36.21048919,-73.96440463,40.76453622,"3447"
"2998",35.93675637,-73.96394938,40.7651628,"3448"
"3000",36.1440613,-73.96305128,40.76639074,"3450"
"3010",36.03012537,-73.95790604,40.77344558,"3460"
"3013",36.23010497,-73.95598394,40.77607981,"3463"
"3039",36.29763543,-73.94337221,40.79335236,"3489"
"3046",36.24435928,-73.93869892,40.79973485,"3498"
"3051",36.22690746,-73.93641873,40.80287539,"3503"
"3052",36.14702183,-73.93595976,40.80350327,"3504"
"3058",36.05079818,-73.98141203,40.74121323,"3510"
"3094",36.78474709,-73.96757136,40.78769718,"3553"
"3097",36.09244082,-73.96620244,40.78958702,"3556"
"3109",36.16759211,-73.97702039,40.77476041,"3567"
"3116",35.95322722,-73.98021504,40.77038604,"3574"
"3117",35.97995116,-73.98067401,40.76975339,"3575"
"3080",292.8273116,-73.97633295,40.78569006,"3535"
"3121",35.98217573,-73.97655314,40.78557836,"3581"
"3120",36.16865857,-73.97608902,40.7862143,"3580"
"4598",292.8711434,-73.9758697,40.78632417,"5657"
"3122",36.17108028,-73.97562545,40.78684837,"3582"
"3359",292.8657712,-73.97540821,40.78695837,"3865"
"3125",36.10327806,-73.9741729,40.78883905,"3585"
"3363",292.8241593,-73.9739583,40.78894439,"3877"
"3132",36.12794434,-73.97050773,40.79386012,"3592"
"4649",292.8037806,-73.97026709,40.79400937,"5736"
"3134",36.04121635,-73.96952123,40.79521539,"3594"
"3140",36.14785273,-73.9667699,40.79898432,"3600"
"4954",293.3376925,-73.96657135,40.79909325,"6103"
"4530",292.4166477,-73.96005354,40.80809858,"5518"
"3160",35.95444217,-73.9546522,40.81559301,"3620"
"3167",36.17698395,-73.95047826,40.82130729,"3627"
"3173",36.36587603,-73.94774616,40.82504115,"3633"
"3174",36.00863971,-73.94725588,40.82571324,"3634"
"3186",36.12622499,-73.94168148,40.83334466,"3646"
"5322",293.4180402,-73.93832558,40.8379013,"6561"
"3197",36.45452426,-73.93742798,40.83916463,"3654"
"3206",36.05419994,-73.93336603,40.84472648,"3661"
"3208",35.98960261,-73.93242124,40.8460216,"3663"
"3217",36.12123206,-73.93150003,40.84728232,"3664"
"3222",36.33799191,-73.93011479,40.84917582,"3665"
"3223",32.4194209,-73.9296952,40.84981472,"3666"
"3230",36.0452106,-73.97747682,40.78431093,"3673"
"5980",293.3926497,-73.97726563,40.78442141,"7182"
"3381",292.7913132,-73.97821772,40.78310132,"3900"
"3233",36.43647586,-73.97893224,40.78231675,"3676"
"3350",292.8452176,-73.97872998,40.78242582,"3843"
"2323",25.08935986,-73.98197386,40.71936614,"2727"
"3256",106.7709114,-73.98795393,40.72129017,"3698"
"6943",26.8204059,-73.9878177,40.7211372,"8384"
"3250",106.8722357,-73.9847511,40.72031728,"3692"
"3261",207.8139847,-73.98441841,40.7203459,"3703"
"3266",112.7178143,-73.98224052,40.72785108,"3711"
"3577",36.23691069,-73.98230614,40.72773947,"4149"
"3272",113.1590123,-73.97461818,40.72464385,"3727"
"1843",36.813249,-73.98689394,40.72966159,"2267"
"3276",112.6785952,-73.98681199,40.72977871,"3729"
"3074",34.69804163,-73.9891304,40.73060922,"3526"
"3278",112.9015283,-73.98929603,40.73082633,"3734"
"3277",112.9233536,-73.98741073,40.73002916,"3732"
"6975",86.24218672,-73.98741771,40.73000388,"8435"
"3464",17.38491963,-73.9820382,40.76530098,"3997"
"3303",112.7077777,-73.98180608,40.72845271,"3783"
"3578",36.18125181,-73.98187757,40.72832522,"4150"
"3073",36.19354044,-73.9887009,40.73120231,"3525"
"2972",35.98531645,-73.97728755,40.74687218,"3422"
"3330",112.8470388,-73.97726494,40.74704287,"3814"
"2819",36.16045615,-73.97888787,40.74754709,"3229"
"2065",36.29738267,-73.98059096,40.74826868,"2490"
"2069",36.33689615,-73.98039916,40.74818919,"2493"
"12906",35.92664675,-73.98050211,40.74823125,"15058"
"2936",35.90540966,-73.98212386,40.74891251,"3374"
"2062",36.17174719,-73.97924683,40.75012199,"2487"
"2072",36.17162374,-73.97904974,40.75003905,"2496"
"12909",36.10003151,-73.9791538,40.75008316,"15061"
"2933",35.84307016,-73.98077549,40.75076384,"3371"
"3095",35.49230181,-73.9671043,40.78834423,"3554"
"2667",15.63875959,-73.98094198,40.78908307,"3083"
"3092",36.83109923,-73.96849438,40.78644937,"3551"
"3366",33.53363682,-73.98285723,40.73383146,"3884"
"3549",113.527362,-73.98300419,40.73402367,"4106"
"7635",170.2085787,-73.98331253,40.78538189,"9387"
"1821",35.3417008,-73.97602026,40.74458309,"2244"
"2970",35.83411412,-73.97825947,40.74553927,"3420"
"2821",35.9897991,-73.97986074,40.74621386,"3231"
"2938",36.25815104,-73.98309416,40.74757723,"3376"
"2734",36.06687629,-73.9752084,40.75259621,"3145"
"2979",36.19729113,-73.97360844,40.75192025,"3429"
"2168",35.63188426,-73.96883859,40.75008993,"2602"
"2194",34.11554203,-73.96903028,40.75002184,"2615"
"3398",113.2538342,-73.96907993,40.75018443,"3931"
"8382",34.70127265,-73.96898224,40.75000519,"10286"
"1739",35.6350617,-73.97136685,40.75097645,"2168"
"3397",112.8215636,-73.97131313,40.75114361,"3927"
"3401",112.8948735,-73.97679406,40.74845928,"3933"
"1734",36.40687745,-73.97414342,40.7471605,"2163"
"2817",36.03380597,-73.97798888,40.74878291,"3227"
